FID	Shape	Borough	Block	Lot	CD	CT2010	CB2010	SchoolDist	Council	ZipCode	FireComp	PolicePrct	HealthArea	SanitBoro	SanitDistr	SanitSub	Address	ZoneDist1	ZoneDist2	ZoneDist3	ZoneDist4	Overlay1	Overlay2	SPDist1	SPDist2	SPDist3	LtdHeight	SplitZone	BldgClass	LandUse	Easements	OwnerType	OwnerName	LotArea	BldgArea	ComArea	ResArea	OfficeArea	RetailArea	GarageArea	StrgeArea	FactryArea	OtherArea	AreaSource	NumBldgs	NumFloors	UnitsRes	UnitsTotal	LotFront	LotDepth	BldgFront	BldgDepth	Ext	ProxCode	IrrLotCode	LotType	BsmtCode	AssessLand	AssessTot	ExemptLand	ExemptTot	YearBuilt	YearAlter1	YearAlter2	HistDist	Landmark	BuiltFAR	ResidFAR	CommFAR	FacilFAR	BoroCode	BBL	CondoNo	Tract2010	XCoord	YCoord	ZoneMap	ZMCode	Sanborn	TaxMap	EDesigNum	APPBBL	APPDate	PLUTOMapID	Version	MAPPLUTO_F	SHAPE_Leng	SHAPE_Area
15	<geoprocessing describe geometry object object at 0x0312F420>	MN	3	2	101	   9	1020	02	1	10004	L015	1	7700	1	01	 	        PETER MINUIT PLAZA	PARK	 	 	 	 	 	 	 	 	 	N	Q1	09	0	C	PARKS AND RECREATION	39900	0	0	0	0	0	0	0	0	0	7	0	0.0	0	0	496.0	76.0	0.0	0.0	 	0	Y	1	5	4913100.0	4913100.0	4913100.0	4913100.0	0	0	0	 	 	0.0	0.0	0.0	0.0	1	1000030002.0	0	0009	0	0	12b	 	101S086	10101	 	0.0	 	1	16V2	0	464.330558478	14046.7378323
17	<geoprocessing describe geometry object object at 0x0312F420>	MN	13	27	101	  13	2008	02	1	10004	E010	1	7700	1	01	 	25 BROADWAY	C5-5	 	 	 	 	 	LM	 	 	 	N	O4	05	1	P	25 BROADWAY OFFICE PR	48071	809401	809401	0	587215	42000	0	301	0	179885	2	1	23.0	0	12	202.92	248.33	203.0	248.0	 	0	Y	3	2	18539550.0	84184200.0	0.0	7436250.0	1921	2010	0	 	CUNARD BUILDING	16.84	10.0	15.0	15.0	1	1000130027.0	0	0013	980368	196404	12b	 	101S003	10101	 	0.0	 	1	16V2	0	902.708803398	50181.6900596
18	<geoprocessing describe geometry object object at 0x0312F9C0>	MN	9	1	101	   9	1013	02	1	10004	L015	1	7700	1	01	 	34 WHITEHALL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O4	05	0	P	ONE STATE STREET LLC	29481	845018	845018	0	839651	5367	0	0	0	0	2	1	32.0	0	9	211.33	162.17	210.0	146.0	 	1	Y	3	2	23895000.0	138236850.0	0.0	0.0	1970	1988	2002	 	 	28.66	10.0	15.0	15.0	1	1000090001.0	0	0009	980562	195311	12b	 	101S001	10101	 	0.0	 	1	16V2	0	726.207364088	30605.482544
19	<geoprocessing describe geometry object object at 0x0312FA80>	MN	9	7	101	   9	1013	02	1	10004	L015	1	7700	1	01	 	7 STATE STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	M1	08	0	X	THE MISSION OF OUR LA	6037	8685	8685	0	0	0	0	0	0	8685	2	1	4.5	0	1	60.75	105.75	60.0	105.0	 	2	Y	5	1	1683000.0	2866050.0	1683000.0	2866050.0	1954	1965	0	 	JAMES WATSON HOUSE	1.44	10.0	15.0	15.0	1	1000090007.0	0	0009	980457	195256	12b	 	101S001	10101	 	0.0	 	1	16V2	0	338.552058882	7012.79558645
20	<geoprocessing describe geometry object object at 0x0312FEC0>	MN	30	1	101	   9	1012	02	1	10004	L015	1	7700	1	01	1B	2 COENTIES SLIP	C5-5	 	 	 	 	 	LM	 	 	 	N	S9	04	0	 	47-33 5TH STREET CORP	1844	8115	819	7296	0	819	0	0	0	0	2	2	5.0	4	6	75.17	24.17	75.0	25.0	 	3	Y	3	5	214569.0	795484.0	0.0	0.0	1920	1970	0	 	 	4.4	10.0	15.0	15.0	1	1000300001.0	0	0009	981365	195638	12b	 	101S002	10101	 	0.0	 	1	16V2	0	206.367394814	2030.87399894
21	<geoprocessing describe geometry object object at 0x0312FEC0>	MN	32	7501	101	   9	1017	02	1	10004	L015	1	7700	1	01	 	55 WATER STREET	C6-9	 	 	 	 	 	LM	 	 	 	N	RB	05	0	P	NEWTON STREET CORP	160692	3583167	3583167	0	3583167	0	0	0	0	0	2	1	53.0	0	52	415.0	355.0	382.0	318.0	 	0	Y	1	5	65250002.0	311782509.0	20294709.0	97670989.0	1973	0	0	 	 	22.3	10.0	15.0	15.0	1	1000327501.0	997	0009	981712	195465	12b	 	101S002	10101	 	1000320001.0	03/31/1998	1	16V2	7	1648.32880356	163835.364066
22	<geoprocessing describe geometry object object at 0x0312FEC0>	MN	31	7501	101	   7	1018	02	1	10005	L015	1	7700	 	01	 	75 WALL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	RM	04	0	 	75 WALL ST. CONDO	30794	542247	30995	316775	0	3370	24207	0	0	3418	2	1	36.0	346	349	98.0	117.08	115.0	298.0	 	0	Y	4	5	17056161.0	84877661.0	0.0	29680251.0	1987	2007	2008	 	 	17.61	10.0	15.0	15.0	1	1000317501.0	1836	0007	981999	196142	12b	 	101S006	10101	 	1000310011.0	05/26/2009	1	16V2	7	823.880178785	32773.2073119
23	<geoprocessing describe geometry object object at 0x0312FAC0>	MN	8	44	101	   9	1015	02	1	10004	L015	1	7700	1	01	 	102 BROAD STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	U4	07	0	P	VERIZON NEW YORK INC	0	0	0	0	0	0	0	0	0	0	7	1	0.0	0	0	111.42	138.08	0.0	0.0	 	0	Y	3	5	0.0	0.0	0.0	0.0	0	0	0	 	 	0.0	10.0	15.0	15.0	1	1000080044.0	0	0009	980948	195451	12b	 	101S001	10101	 	0.0	 	1	16V2	0	492.863306868	15016.7686627
24	<geoprocessing describe geometry object object at 0x0312FAC0>	MN	29	45	101	   9	1010	02	1	10004	L015	1	7700	1	01	1B	13 SOUTH WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O5	05	0	P	WILLIAM REALTY, LLC.	1443	3469	3469	0	2313	1156	0	0	0	0	2	1	3.0	0	2	16.25	79.25	16.0	79.25	 	3	Y	5	2	171450.0	866700.0	0.0	0.0	1903	1988	2008	Stone Street Historic District	 	2.4	10.0	15.0	15.0	1	1000290045.0	0	0009	981381	195953	12b	 	101S002	10101	 	0.0	 	1	16V2	0	202.49825231	1549.48456471
25	<geoprocessing describe geometry object object at 0x0312FAC0>	MN	29	86	101	   9	1005	02	1	10004	L015	1	7700	1	01	1B	14 SOUTH WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	G1	10	0	 	10-26 SOUTH WILLIAM S	11398	87775	87775	0	0	3000	84775	0	0	0	2	1	8.0	0	3	142.5	86.25	134.0	99.0	 	3	Y	5	2	1538550.0	8018550.0	0.0	0.0	1962	2010	0	 	 	7.7	10.0	15.0	15.0	1	1000290086.0	0	0009	981256	196014	12b	 	101S002	10101	 	0.0	 	1	16V2	0	480.426260564	12318.9878725
26	<geoprocessing describe geometry object object at 0x0312F620>	MN	39	4	101	   7	1017	02	1	10005	E004	1	7700	1	01	 	80 WALL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O6	05	0	P	OTTO GERDAU CO.	4179	50044	50044	0	41988	8056	0	0	0	0	2	1	12.0	0	10	49.0	76.08	48.0	76.0	 	0	Y	3	5	1161000.0	3347100.0	0.0	0.0	1905	0	0	 	 	11.98	10.0	15.0	15.0	1	1000390004.0	0	0007	982122	196353	12b	 	101S006	10101	 	0.0	 	1	16V2	0	312.530708647	4727.29902523
27	<geoprocessing describe geometry object object at 0x0312F620>	MN	2	1	101	   9	1025	02	1	10004	L015	1	7700	1	01	 	        MARGINAL STREET	M1-4	 	 	 	 	 	LM	 	 	 	N	Y7	07	0	C	NYC DSBS	209215	280000	280000	0	0	0	0	0	0	280000	2	2	5.0	0	0	709.42	564.42	268.0	210.0	E	0	Y	5	5	18818100.0	32193900.0	18818100.0	32193900.0	1900	2006	0	 	BATTERY MARITIME BUILDING	1.34	0.0	2.0	6.5	1	1000020001.0	0	0009	980670	194440	12b	 	101N100	10101	 	1000020001.0	08/07/2012	1	16V2	0	2721.06049944	100825.002813
28	<geoprocessing describe geometry object object at 0x0312F620>	MN	35	10	101	   7	1026	02	1	10005	L015	1	7700	1	01	 	111 WALL STREET	C6-9	 	 	 	 	 	LM	 	 	 	N	O4	05	0	P	230 CENTRAL CO., LLC	48741	990250	990250	0	982128	8122	0	0	0	0	2	1	24.0	0	2	216.0	234.0	215.0	232.0	 	1	Y	1	2	37575000.0	74371050.0	0.0	0.0	1968	2008	0	 	 	20.32	10.0	15.0	15.0	1	1000350010.0	0	0007	982310	195859	12b	 	101S007	10101	 	0.0	 	1	16V2	0	886.671207134	49041.7647485
29	<geoprocessing describe geometry object object at 0x0312FFE0>	MN	7	28	101	   9	1016	02	1	10004	L015	1	7700	1	01	 	28 WATER STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	K4	04	0	P	MAYIM MGMT LLC	769	4104	4104	0	1026	3078	0	0	0	0	2	1	4.5	0	3	19.0	53.92	19.0	54.0	 	3	Y	5	2	247500.0	327600.0	0.0	0.0	1920	0	0	Fraunces Tavern Block Historic District	 	5.34	10.0	15.0	15.0	1	1000070028.0	0	0009	981178	195493	12b	 	101S002	10101	 	0.0	 	1	16V2	0	173.555838781	1007.97973474
30	<geoprocessing describe geometry object object at 0x0312FFE0>	MN	29	29	101	   9	1011	02	1	10004	L015	1	7700	1	01	1B	58 STONE STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	K4	04	0	P	93 PEARL, LLC	2399	12000	12000	0	2400	8400	0	1200	0	0	2	1	5.0	0	3	38.0	73.58	38.0	73.58	 	0	Y	4	5	477000.0	1641150.0	0.0	0.0	1920	0	0	Stone Street Historic District	 	5.0	10.0	15.0	15.0	1	1000290029.0	0	0009	981467	195895	12b	 	101S002	10101	 	0.0	 	1	16V2	0	224.326879215	2522.04962762
31	<geoprocessing describe geometry object object at 0x0312FFE0>	MN	10	15	101	   9	1009	02	1	10004	L015	1	7700	1	01	 	27 WHITEHALL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O6	05	0	 	MSA TWINS LTD.	2077	14829	14829	0	10829	4000	0	0	0	0	2	1	7.0	0	1	32.67	58.0	33.0	62.0	 	0	Y	3	5	406800.0	1678500.0	0.0	0.0	1921	1982	0	 	 	7.14	10.0	15.0	15.0	1	1000100015.0	0	0009	980679	195577	12b	 	101S001	10101	 	0.0	 	1	16V2	0	199.867692638	2268.00035746
32	<geoprocessing describe geometry object object at 0x0312FA40>	MN	7	27	101	   9	1016	02	1	10004	L015	1	7700	1	01	 	30 WATER STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	K2	05	0	 	PH WATER STREET LLC	1019	3632	3632	0	0	3632	0	0	0	0	2	1	4.5	0	2	18.92	52.83	19.0	53.0	 	3	Y	5	2	229500.0	711450.0	0.0	0.0	1900	0	0	Fraunces Tavern Block Historic District	 	3.56	10.0	15.0	15.0	1	1000070027.0	0	0009	981194	195504	12b	 	101S002	10101	 	0.0	 	1	16V2	0	163.962729252	1196.35350905
33	<geoprocessing describe geometry object object at 0x0312FA40>	MN	11	29	101	   9	1003	02	1	10004	L015	1	7700	1	01	 	11 STONE STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	V1	11	0	 	PREMIER EMERALD, LLC	3623	0	0	0	0	0	0	0	0	0	4	0	0.0	0	0	44.17	83.17	0.0	0.0	 	0	Y	5	5	512100.0	512100.0	0.0	0.0	0	0	0	 	 	0.0	10.0	15.0	15.0	1	1000110029.0	0	0009	980857	195836	12b	 	101S001	10101	 	0.0	 	1	16V2	0	254.720024392	3630.35544752
34	<geoprocessing describe geometry object object at 0x0312F520>	MN	29	1	101	   9	1010	02	1	10004	L015	1	7700	1	01	 	85 BROAD STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O4	05	0	 	85 BROAD PROPCO LLC	42762	993569	993569	0	993569	0	0	0	0	0	2	1	30.0	0	1	251.09	290.7	115.0	246.0	 	1	Y	3	2	40500000.0	85676850.0	0.0	0.0	1983	0	0	 	 	23.23	10.0	15.0	15.0	1	1000290001.0	0	0009	981185	195760	12b	 	101S002	10101	 	1000290001.0	10/15/2008	1	16V2	0	992.569794778	58072.1579678
35	<geoprocessing describe geometry object object at 0x0312F520>	MN	7	29	101	   9	1016	02	1	10004	L015	1	7700	1	01	 	26 WATER STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	P7	08	0	 	SONS OF THE REVOLUTIO	833	4800	4800	0	0	1600	0	800	0	2400	2	1	5.0	0	2	19.0	41.0	19.0	39.0	 	3	Y	5	2	132750.0	413550.0	79650.0	248130.0	1900	0	0	Fraunces Tavern Block Historic District	 	5.76	10.0	15.0	15.0	1	1000070029.0	0	0009	981160	195488	12b	 	101S002	10101	 	0.0	 	1	16V2	0	180.767359192	1063.86114896
36	<geoprocessing describe geometry object object at 0x0312F520>	MN	29	47	101	   9	1010	02	1	10004	L015	1	7700	1	01	1B	17 SOUTH WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	S9	04	0	P	STONE EAGLE LLC	1738	8690	1500	7190	0	1500	0	0	0	0	2	1	5.5	4	6	17.83	83.08	18.0	83.0	 	3	Y	4	5	208667.0	985608.0	0.0	0.0	1900	0	0	Stone Street Historic District	 	5.0	10.0	15.0	15.0	1	1000290047.0	0	0009	981351	195927	12b	 	101S002	10101	 	0.0	 	1	16V2	0	212.834829364	1645.84137536
37	<geoprocessing describe geometry object object at 0x0312FE60>	MN	39	6	101	   7	1017	02	1	10005	E004	1	7700	1	01	 	160 PEARL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O5	05	0	P	160 PEARL ASSOCIATES	4235	22614	22614	0	18614	4000	0	0	0	0	2	1	6.0	0	1	47.0	97.83	47.0	88.0	 	3	Y	5	2	576000.0	1776600.0	0.0	0.0	1920	1982	0	 	 	5.34	10.0	15.0	15.0	1	1000390006.0	0	0007	982178	196390	12b	 	101S006	10101	 	0.0	 	1	16V2	0	298.098025548	4791.67767235
38	<geoprocessing describe geometry object object at 0x0312FE60>	MN	29	7503	101	   9	1010	02	1	10004	L015	1	7700	1	01	 	21 SOUTH WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	RM	04	0	 	 	4377	25483	3961	21522	0	2582	0	1379	0	0	2	1	8.0	31	32	51.08	83.98	51.0	60.0	 	0	Y	0	5	405004.0	2640153.0	0.0	978040.0	1900	0	0	 	 	5.82	10.0	15.0	15.0	1	1000297503.0	1541	0009	981301	195896	12b	 	11S 002	10101	 	1000290049.0	04/27/2006	1	16V2	7	276.254420934	4512.22826294
39	<geoprocessing describe geometry object object at 0x0312FE60>	MN	28	12	101	   7	1019	02	1	10005	L015	1	7700	1	01	1B	76 BEAVER STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O4	05	0	 	11 HANOVER SQUARE COR	3945	95325	95325	0	91006	3844	0	475	0	0	2	1	27.0	0	18	38.0	99.67	38.0	96.0	 	3	Y	3	2	1566000.0	4314150.0	0.0	0.0	1931	0	0	 	 	24.16	10.0	15.0	15.0	1	1000280012.0	0	0007	981796	196175	12b	 	101S006	10101	 	0.0	 	1	16V2	0	273.743369602	3972.96934303
40	<geoprocessing describe geometry object object at 0x0312F3C0>	MN	29	48	101	   9	1010	02	1	10004	L015	1	7700	1	01	1B	19 SOUTH WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	S3	04	0	P	19 SOUTH WILLIAM LLC	1824	10944	5472	5472	0	5472	0	0	0	0	2	1	5.0	3	4	18.33	83.67	18.33	83.67	 	0	Y	5	5	78581.0	941010.0	0.0	0.0	1900	1967	2012	Stone Street Historic District	 	6.0	10.0	15.0	15.0	1	1000290048.0	0	0009	981334	195914	12b	 	101S002	10101	 	0.0	 	1	16V2	0	217.03840463	1924.74984399
41	<geoprocessing describe geometry object object at 0x0312F3C0>	MN	29	7501	101	   9	1005	02	1	10004	L015	1	7700	1	01	 	48 BEAVER STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	RM	04	0	 	 	9150	61238	16522	44716	0	16522	0	0	0	0	2	3	8.0	39	42	150.9	145.5	0.0	0.0	 	0	Y	0	5	2051100.0	4513500.0	0.0	0.0	1920	1997	0	 	DELMONICO'S BUILDING	6.69	10.0	15.0	15.0	1	1000297501.0	1002	0009	981364	196111	12b	 	11S 002	10101	 	1000290082.0	12/02/1998	1	16V2	7	453.886201471	10342.1228397
42	<geoprocessing describe geometry object object at 0x0312F3C0>	MN	29	23	101	   9	1011	02	1	10004	L015	1	7700	1	01	1B	79 PEARL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	K4	04	0	P	46 STONE LLC C/O 46 S	2025	7875	5355	2520	0	5355	0	0	0	0	2	1	4.0	2	3	21.25	85.25	21.0	85.0	 	3	Y	4	2	239850.0	864000.0	0.0	0.0	1920	2013	0	Stone Street Historic District	 	3.89	10.0	15.0	15.0	1	1000290023.0	0	0009	981362	195794	12b	 	101S002	10101	 	0.0	 	1	16V2	0	216.296108309	2115.8158685
43	<geoprocessing describe geometry object object at 0x0312FC00>	MN	27	17	101	   7	1020	02	1	10005	L015	1	7700	1	01	1B	67 WALL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	D5	03	0	 	RBNB 67 WALL STREET O	12127	303175	38772	264403	22550	10222	0	6000	0	0	2	1	25.0	317	323	144.0	145.0	143.0	140.0	 	2	Y	3	2	7200000.0	35282250.0	0.0	8768299.0	1921	2006	0	 	 	25.0	10.0	15.0	15.0	1	1000270017.0	0	0007	981921	196326	12b	 	101S006	10101	 	0.0	 	1	16V2	0	503.760124237	12917.1953727
44	<geoprocessing describe geometry object object at 0x0312FC00>	MN	73	10	101	  15.01	3015	02	1	10038	E006	1	7700	1	01	 	95 SOUTH STREET	C4-6	 	 	 	 	 	LM	 	 	 	N	K3	05	0	C	NYC DSBS	208475	277210	277210	0	0	277210	0	0	0	0	7	3	0.0	0	17	114.0	597.5	0.0	0.0	 	1	Y	2	0	2618100.0	2618100.0	2618100.0	2618100.0	0	0	0	South Street Seaport Historic District	 	1.33	10.0	3.4	10.0	1	1000730010.0	0	001501	983839	196288	12b	Y	101N103	10102	 	0.0	 	1	16V2	0	1929.44980494	142835.794304
45	<geoprocessing describe geometry object object at 0x0312FC00>	MN	29	36	101	   9	1006	02	1	10004	L015	1	7700	1	01	1B	1 WILLIAM STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	O3	05	0	P	INTESA SANPAOLO S.P.A	8409	105000	105000	0	105000	0	0	0	0	0	2	1	14.0	0	4	92.08	94.75	92.0	88.0	 	1	Y	1	1	3312000.0	6794100.0	0.0	0.0	1907	1983	0	 	J. & W. SELIGMAN & COMPANY BUILDING	12.49	10.0	15.0	15.0	1	1000290036.0	0	0009	981469	196050	12b	 	101S002	10101	 	0.0	 	1	16V2	0	395.606373768	9391.00516394
46	<geoprocessing describe geometry object object at 0x0312F760>	MN	7	33	101	   9	1016	02	1	10004	L015	1	7700	1	01	 	101 BROAD STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	P7	08	0	 	SONS OF THE REVOLUTIO	2180	6120	6120	0	0	2180	0	0	0	3940	2	1	3.0	0	3	34.92	69.75	34.0	69.0	 	3	Y	5	2	450000.0	897300.0	292500.0	583248.0	1900	0	0	Fraunces Tavern Block Historic District	 	2.81	10.0	15.0	15.0	1	1000070033.0	0	0009	981110	195505	12b	 	101S002	10101	 	0.0	 	1	16V2	0	209.425038014	2389.48543082
47	<geoprocessing describe geometry object object at 0x0312F760>	MN	30	5	101	   9	1012	02	1	10004	L015	1	7700	1	01	1B	80 PEARL STREET	C5-5	 	 	 	 	 	LM	 	 	 	N	L2	06	0	 	WATER/PEARL ASSOCIATE	7800	85472	85472	0	0	5000	0	80472	0	0	2	1	11.0	0	3	59.75	135.67	60.0	138.0	 	2	Y	4	2	2518650.0	3876300.0	0.0	0.0	1929	1990	0	 	 	10.96	10.0	15.0	15.0	1	1000300005.0	0	0009	981456	195681	12b	 	101S002	10101	 	0.0	 	1	16V2	0	410.095173433	8387.83511493
